step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,fraud_likelihood_audio,fraud_likelihood_text,type_encoded
333,CASH_OUT,987.48,C0022950,94419.18,93431.7,C0000239,93203.03,94190.51,0,1,0.1,0.1,2
137,PAYMENT,542.57,C0005054,28024.34,27481.77,C0007559,21101.31,21643.88,0,0,0.1,0.1,0
296,CASH_IN,2590.35,C0008802,52543.19,49952.840000000004,C0024345,51588.68,54179.03,0,0,0.1,0.1,3
193,CASH_OUT,2447.48,C0023702,98936.56,96489.08,C0023039,59437.31,61884.79,0,1,0.1,0.1,2
179,PAYMENT,1209.89,C0009338,84675.74,83465.85,C0031657,57899.36,59109.25,0,0,0.1,0.1,0
59,PAYMENT,182.88,C0034739,87385.42,87202.54,C0029121,93665.78,93848.66,0,0,0.1,0.1,0
686,CASH_IN,1718.55,C0003785,92759.01,91040.45999999999,C0001836,51425.07,53143.62,0,0,0.1,0.1,3
632,PAYMENT,727.93,C0039358,66275.18,65547.25,C0026027,11989.98,12717.91,0,0,0.1,0.1,0
22,CASH_OUT,2182.37,C0016240,80183.13,78000.76000000001,C0011773,34041.16,36223.530000000006,0,1,0.1,0.1,2
43,CASH_IN,951.63,C0019598,99455.44,98503.81,C0018279,45496.66,46448.29,0,0,0.1,0.1,3
438,TRANSFER,252.53,C0036792,87011.51,86758.98,C0036548,47305.28,47557.81,0,1,0.1,0.1,1
511,TRANSFER,7658.920162510376,C0005516,38626.9,0.0,C0014898,35141.66,36363.600000000006,1,1,0.942322191477625,0.6245869041373853,1
648,CASH_OUT,61.34,C0018084,30876.09,30814.75,C0023718,41481.7,41543.03999999999,0,1,0.1,0.1,2
2,CASH_OUT,181.51,C0009157,98325.81,98144.3,C0005737,64723.66,64905.170000000006,0,1,0.1,0.1,2
134,DEBIT,1661.15,C0039844,88645.32,86984.17000000001,C0026933,58268.54,59929.69,0,0,0.1,0.1,4
634,TRANSFER,429.16,C0033283,37849.95,37420.78999999999,C0013316,84970.14,85399.3,0,1,0.1,0.1,1
221,PAYMENT,3134.34,C0001892,25223.24,22088.9,C0038159,70384.36,73518.7,0,0,0.1,0.1,0
524,DEBIT,424.84,C0030877,26729.05,26304.21,C0036428,63095.43,63520.27,0,0,0.1,0.1,4
24,CASH_IN,1687.41,C0035098,71442.17,69754.76,C0026811,87812.23,89499.64,0,0,0.1,0.1,3
429,PAYMENT,436.26,C0001945,19691.84,19255.58,C0030009,8816.23,9252.49,0,0,0.1,0.1,0
69,PAYMENT,4375.7,C0005964,87652.81,83277.11,C0028336,34738.29,39113.99,0,0,0.1,0.1,0
318,TRANSFER,1628.49,C0032177,52345.58,50717.090000000004,C0012814,28865.38,30493.870000000003,0,1,0.1,0.1,1
601,DEBIT,2518.98,C0012855,11493.34,8974.36,C0030338,58516.83,61035.810000000005,0,0,0.1,0.1,4
450,TRANSFER,827.92,C0016806,83254.81,82426.89,C0021072,21827.0,22654.92,0,1,0.1,0.1,1
583,DEBIT,968.13,C0039008,48009.35,47041.22,C0025715,6989.5,7957.63,0,0,0.1,0.1,4
184,CASH_OUT,1254.05,C0016956,28510.65,27256.600000000002,C0002384,48750.7,50004.75,0,1,0.1,0.1,2
315,DEBIT,4717.72,C0023037,82080.24,77362.52,C0039956,94335.28,99053.0,0,0,0.1,0.1,4
529,DEBIT,835.36,C0037764,96081.15,95245.79,C0008019,87142.99,87978.35,0,0,0.1,0.1,4
646,PAYMENT,2692.38,C0017146,39163.4,36471.020000000004,C0001983,7098.4,9790.779999999999,0,0,0.1,0.1,0
601,PAYMENT,2166.71,C0030868,81000.93,78834.21999999999,C0032729,28810.24,30976.95,0,0,0.1,0.1,0
377,CASH_IN,584.95,C0021386,63449.76,62864.810000000005,C0005373,33130.5,33715.45,0,0,0.1,0.1,3
573,TRANSFER,1197.06,C0007025,88398.71,87201.65000000001,C0009652,75713.76,76910.81999999999,0,1,0.1,0.1,1
231,PAYMENT,785.6,C0005005,59680.3,58894.700000000004,C0003737,48285.43,49071.03,0,0,0.1,0.1,0
89,TRANSFER,692.21,C0004291,99837.37,99145.15999999999,C0032815,47866.66,48558.87,0,1,0.1,0.1,1
40,CASH_OUT,2119.43,C0039251,87006.24,84886.81000000001,C0034906,1018.87,3138.2999999999997,0,1,0.1,0.1,2
146,DEBIT,947.77,C0005594,84562.99,83615.22,C0010242,77768.26,78716.03,0,0,0.1,0.1,4
513,PAYMENT,2300.12,C0025599,47984.63,45684.509999999995,C0023812,28386.51,30686.629999999997,0,0,0.1,0.1,0
559,PAYMENT,1059.15,C0021364,81877.79,80818.64,C0039666,57378.13,58437.28,0,0,0.1,0.1,0
689,CASH_OUT,9090.273470996639,C0021271,61584.68,0.0,C0016529,86175.12,88526.51999999999,1,1,0.95408291274656,0.6207842726465004,2
97,PAYMENT,8.69,C0038495,47166.6,47157.909999999996,C0023050,64754.48,64763.170000000006,0,0,0.1,0.1,0
488,DEBIT,2851.12,C0031590,12452.07,9600.95,C0021705,97456.75,100307.87,0,0,0.1,0.1,4
210,PAYMENT,3550.02,C0027006,66991.5,63441.48,C0033088,55903.96,59453.979999999996,0,0,0.1,0.1,0
498,DEBIT,1204.33,C0011524,90264.43,89060.09999999999,C0001594,45010.32,46214.65,0,0,0.1,0.1,4
476,TRANSFER,2898.3,C0034738,4324.74,1426.4399999999996,C0014059,27942.71,30841.01,0,1,0.1,0.1,1
259,PAYMENT,1756.21,C0019233,19151.41,17395.2,C0016904,57089.85,58846.06,0,0,0.1,0.1,0
59,TRANSFER,7378.15,C0007471,44.36,0.0,C0008244,51507.08,58885.23,0,1,0.1,0.1,1
213,PAYMENT,4.05,C0008171,86966.65,86962.59999999999,C0022421,45317.67,45321.72,0,0,0.1,0.1,0
321,PAYMENT,892.26,C0033345,77571.74,76679.48000000001,C0032830,82367.47,83259.73,0,0,0.1,0.1,0
650,CASH_IN,2641.22,C0036476,85222.92,82581.7,C0016180,55040.35,57681.57,0,0,0.1,0.1,3
742,TRANSFER,6223.2011109389805,C0019177,9341.35,0.0,C0038820,9497.3,11257.72,1,1,0.7014179955425333,0.7574001853354444,1
110,TRANSFER,27109.577058721927,C0008974,96984.63,0.0,C0030504,64655.48,68555.13,1,1,0.6439750485046422,0.8268406717405432,1
547,TRANSFER,3534.9,C0002369,39675.44,36140.54,C0007939,8383.71,11918.609999999999,0,1,0.1,0.1,1
218,CASH_IN,3527.98,C0012986,20836.81,17308.83,C0031426,93869.61,97397.59,0,0,0.1,0.1,3
151,CASH_IN,12241.71,C0006928,99212.16,86970.45000000001,C0029321,68967.5,81209.20999999999,0,1,0.1,0.1,3
550,DEBIT,10886.89,C0027680,68911.73,58024.84,C0031016,38509.12,49396.01,0,1,0.1,0.1,4
647,DEBIT,5.07,C0010504,47325.32,47320.25,C0020533,91994.01,91999.08,0,0,0.1,0.1,4
622,PAYMENT,2083.69,C0010441,84205.06,82121.37,C0028874,79334.14,81417.83,0,0,0.1,0.1,0
348,CASH_OUT,1881.76,C0020056,55354.36,53472.6,C0002602,1957.86,3839.62,0,1,0.1,0.1,2
730,TRANSFER,206.62,C0015137,20133.92,19927.3,C0006588,66121.04,66327.65999999999,0,1,0.1,0.1,1
152,DEBIT,5012.06,C0007445,7225.55,2213.49,C0039514,56733.11,61745.17,0,0,0.1,0.1,4
118,TRANSFER,772.16,C0035034,8942.41,8170.25,C0000988,63402.31,64174.47,0,1,0.1,0.1,1
538,CASH_IN,2032.97,C0003531,73646.1,71613.13,C0001054,47447.39,49480.36,0,0,0.1,0.1,3
645,CASH_IN,279.27,C0036432,26236.3,25957.03,C0033937,16484.82,16764.09,0,0,0.1,0.1,3
314,CASH_IN,3400.42,C0020964,70410.4,67009.98,C0021178,45801.84,49202.259999999995,0,0,0.1,0.1,3
641,CASH_OUT,4043.1,C0030538,44643.54,40600.44,C0018795,11517.68,15560.78,0,1,0.1,0.1,2
108,PAYMENT,28.77,C0026196,45495.52,45466.75,C0031257,149.98,178.75,0,0,0.1,0.1,0
606,DEBIT,11095.66,C0026279,25547.55,14451.89,C0022142,95435.62,106531.28,0,1,0.1,0.1,4
324,CASH_OUT,1039.7,C0021459,28269.36,27229.66,C0027052,58580.72,59620.42,0,1,0.1,0.1,2
136,PAYMENT,231.23,C0009383,47778.89,47547.659999999996,C0024935,58944.83,59176.060000000005,0,0,0.1,0.1,0
138,CASH_IN,752.65,C0006880,66272.75,65520.1,C0039071,92462.17,93214.81999999999,0,0,0.1,0.1,3
445,CASH_IN,5532.94,C0024650,99526.75,93993.81,C0029251,18825.27,24358.21,0,0,0.1,0.1,3
389,PAYMENT,233.07,C0013030,53390.04,53156.97,C0028091,16374.06,16607.13,0,0,0.1,0.1,0
7,TRANSFER,2649.86,C0002926,99516.43,96866.56999999999,C0002452,17288.32,19938.18,0,1,0.1,0.1,1
526,CASH_IN,2261.39,C0013310,66285.44,64024.05,C0015149,55028.65,57290.04,0,0,0.1,0.1,3
427,CASH_OUT,3038.0,C0019860,47812.54,44774.54,C0010375,84372.31,87410.31,0,1,0.1,0.1,2
269,CASH_OUT,2124.49,C0039606,5655.17,3530.6800000000003,C0013582,97726.52,99851.01000000001,0,1,0.1,0.1,2
590,PAYMENT,3463.74,C0014633,1612.19,0.0,C0017652,87108.99,90572.73000000001,0,1,0.1,0.1,0
120,DEBIT,1998.5,C0032169,62953.63,60955.13,C0021178,60638.52,62637.02,0,0,0.1,0.1,4
160,PAYMENT,888.91,C0021387,85444.52,84555.61,C0017433,17141.44,18030.35,0,0,0.1,0.1,0
41,CASH_OUT,2852.97,C0031170,73395.89,70542.92,C0027100,99137.7,101990.67,0,1,0.1,0.1,2
303,CASH_OUT,26028.685347217706,C0034325,86668.0,0.0,C0011528,96606.63,100559.48000000001,1,1,0.75577660938099,0.9434148361926231,2
26,DEBIT,1889.63,C0036815,75751.01,73861.37999999999,C0020588,96823.9,98713.53,0,0,0.1,0.1,4
111,PAYMENT,219.97,C0006800,80215.85,79995.88,C0039885,33490.34,33710.31,0,0,0.1,0.1,0
19,CASH_IN,8481.29,C0017491,54138.92,45657.63,C0031611,39281.58,47762.87,0,1,0.1,0.1,3
553,TRANSFER,65.04,C0002630,80650.85,80585.81000000001,C0008652,5681.15,5746.19,0,1,0.1,0.1,1
717,CASH_OUT,1419.21,C0010182,16439.59,15020.380000000001,C0027226,44793.59,46212.799999999996,0,1,0.1,0.1,2
199,PAYMENT,8658.35,C0035122,51090.53,42432.18,C0030158,59212.0,67870.35,0,1,0.1,0.1,0
660,DEBIT,2.03,C0037263,22645.0,22642.97,C0001201,71222.02,71224.05,0,0,0.1,0.1,4
318,TRANSFER,3537.51,C0015673,18735.96,15198.449999999999,C0015737,54253.93,57791.44,0,1,0.1,0.1,1
565,DEBIT,1796.45,C0022191,96941.04,95144.59,C0028135,45809.8,47606.25,0,0,0.1,0.1,4
141,CASH_IN,1345.44,C0000569,8671.37,7325.93,C0006525,2271.4,3616.84,0,0,0.1,0.1,3
248,CASH_OUT,1076.67,C0013331,86218.31,85141.64,C0031631,94117.53,95194.2,0,1,0.1,0.1,2
27,CASH_IN,2416.83,C0017932,95707.8,93290.97,C0022901,19481.57,21898.4,0,0,0.1,0.1,3
224,TRANSFER,550.88,C0016837,85206.44,84655.56,C0012684,16422.53,16973.41,0,1,0.1,0.1,1
721,TRANSFER,2463.18,C0012927,66305.43,63842.24999999999,C0030711,82045.34,84508.51999999999,0,1,0.1,0.1,1
120,PAYMENT,348.23,C0029107,55742.83,55394.6,C0018629,74214.81,74563.04,0,0,0.1,0.1,0
32,TRANSFER,4575.87,C0018158,3747.2,0.0,C0037016,65494.07,70069.94,0,1,0.1,0.1,1
142,PAYMENT,929.46,C0001189,55122.93,54193.47,C0033114,55034.28,55963.74,0,0,0.1,0.1,0
471,TRANSFER,1444.54,C0008494,15292.86,13848.32,C0034955,93137.34,94581.87999999999,0,1,0.1,0.1,1
233,CASH_OUT,2827.19,C0000095,75990.26,73163.06999999999,C0005853,43858.76,46685.950000000004,0,1,0.1,0.1,2
52,CASH_IN,1787.01,C0006021,86027.22,84240.21,C0023073,82869.87,84656.87999999999,0,0,0.1,0.1,3
84,PAYMENT,4103.46,C0006639,66321.07,62217.61000000001,C0034604,11122.54,15226.0,0,0,0.1,0.1,0
235,CASH_OUT,1712.52,C0020565,36028.61,34316.090000000004,C0037368,95278.01,96990.53,0,1,0.1,0.1,2
657,PAYMENT,799.31,C0024271,46920.17,46120.86,C0019154,79770.51,80569.81999999999,0,0,0.1,0.1,0
273,CASH_OUT,1514.0964337916262,C0002559,77874.8,0.0,C0003311,12722.29,13166.19,1,1,0.8194948990094792,0.779166271836699,2
127,PAYMENT,1937.96,C0038402,48510.82,46572.86,C0033346,42540.95,44478.909999999996,0,0,0.1,0.1,0
607,CASH_IN,689.6,C0031687,53216.03,52526.43,C0032499,25719.92,26409.519999999997,0,0,0.1,0.1,3
511,TRANSFER,3914.485159995842,C0036675,42645.68,0.0,C0016709,48836.41,49469.68,1,1,0.8471695774573429,0.7349876624218619,1
480,DEBIT,4250.8,C0035562,84416.08,80165.28,C0022335,62097.23,66348.03,0,0,0.1,0.1,4
367,CASH_OUT,1723.21,C0019741,54810.99,53087.78,C0019892,72538.15,74261.36,0,1,0.1,0.1,2
714,CASH_IN,2306.93,C0014808,19204.18,16897.25,C0039211,30031.93,32338.86,0,0,0.1,0.1,3
340,DEBIT,54.88,C0015835,53452.71,53397.83,C0005823,32596.29,32651.170000000002,0,0,0.1,0.1,4
648,CASH_OUT,3162.92,C0007178,51517.52,48354.6,C0004252,60215.6,63378.52,0,1,0.1,0.1,2
670,DEBIT,761.94,C0012958,72720.58,71958.64,C0001984,97267.35,98029.29000000001,0,0,0.1,0.1,4
547,PAYMENT,1921.77,C0034860,15766.38,13844.609999999999,C0000223,38244.33,40166.1,0,0,0.1,0.1,0
26,CASH_IN,2373.31,C0021632,58972.32,56599.01,C0033386,36135.03,38508.34,0,0,0.1,0.1,3
661,TRANSFER,3416.63,C0039028,44922.46,41505.83,C0004761,80023.4,83440.03,0,1,0.1,0.1,1
12,TRANSFER,2306.4884011937756,C0000607,74245.64,0.0,C0000425,39405.34,39795.28999999999,1,1,0.6075614904801558,0.9819141530206666,1
680,CASH_IN,6258.28,C0024620,73264.65,67006.37,C0039060,14876.44,21134.72,0,0,0.1,0.1,3
374,CASH_OUT,3583.06,C0007625,67567.34,63984.28,C0031862,81453.29,85036.34999999999,0,1,0.1,0.1,2
284,PAYMENT,6314.83,C0004115,67940.38,61625.55,C0035840,66461.35,72776.18000000001,0,0,0.1,0.1,0
33,PAYMENT,817.83,C0022690,647.64,0.0,C0033266,29256.26,30074.09,0,0,0.1,0.1,0
416,CASH_IN,1255.48,C0000197,92951.47,91695.99,C0008415,44831.04,46086.520000000004,0,0,0.1,0.1,3
625,TRANSFER,163.05,C0002005,31662.14,31499.09,C0038141,48079.94,48242.990000000005,0,1,0.1,0.1,1
92,PAYMENT,1268.15,C0024635,93565.92,92297.77,C0021583,19942.74,21210.890000000003,0,0,0.1,0.1,0
76,CASH_OUT,1987.81,C0001078,36252.76,34264.950000000004,C0012846,21151.91,23139.72,0,1,0.1,0.1,2
135,DEBIT,270.76,C0033588,1807.9,1537.14,C0007467,10041.37,10312.130000000001,0,0,0.1,0.1,4
560,CASH_IN,2312.66,C0018973,65534.13,63221.47,C0002984,51481.72,53794.380000000005,0,0,0.1,0.1,3
413,DEBIT,1224.78,C0002369,54070.9,52846.12,C0039091,69207.17,70431.95,0,0,0.1,0.1,4
207,TRANSFER,1201.04,C0017548,34251.99,33050.95,C0009585,55946.46,57147.5,0,1,0.1,0.1,1
267,CASH_IN,126.62,C0038442,188.43,61.81,C0026349,9608.14,9734.76,0,0,0.1,0.1,3
165,CASH_IN,164.46,C0019781,71915.55,71751.09,C0013040,91079.82,91244.28000000001,0,0,0.1,0.1,3
711,CASH_OUT,1689.87,C0013003,46216.42,44526.549999999996,C0027998,79615.36,81305.23,0,1,0.1,0.1,2
726,TRANSFER,6577.221165128023,C0036008,35383.73,0.0,C0017385,40300.25,42015.48,1,1,0.6472937436415892,0.8438048445431721,1
623,DEBIT,744.51,C0022303,87926.26,87181.75,C0020770,77302.14,78046.65,0,0,0.1,0.1,4
117,DEBIT,316.58,C0014379,44179.49,43862.909999999996,C0003309,75218.67,75535.25,0,0,0.1,0.1,4
142,PAYMENT,2806.75,C0002739,27576.44,24769.69,C0033140,84410.54,87217.29,0,0,0.1,0.1,0
321,CASH_IN,3328.15,C0035445,71244.42,67916.27,C0010394,122.17,3450.32,0,0,0.1,0.1,3
305,TRANSFER,695.29,C0017063,94202.46,93507.17000000001,C0025635,28524.04,29219.33,0,1,0.1,0.1,1
157,TRANSFER,1410.08,C0011239,60018.37,58608.29,C0002365,80486.94,81897.02,0,1,0.1,0.1,1
277,CASH_OUT,2244.58,C0030674,12738.58,10494.0,C0022281,58313.47,60558.05,0,1,0.1,0.1,2
678,DEBIT,1698.81,C0039713,49175.61,47476.8,C0017569,73037.1,74735.91,0,0,0.1,0.1,4
598,TRANSFER,1647.27,C0001036,32097.86,30450.59,C0007244,7387.21,9034.48,0,1,0.1,0.1,1
125,CASH_OUT,3776.39,C0037327,45592.76,41816.37,C0019896,8229.0,12005.39,0,1,0.1,0.1,2
316,TRANSFER,1933.44,C0022594,15642.64,13709.199999999999,C0037136,45959.19,47892.630000000005,0,1,0.1,0.1,1
694,TRANSFER,2000.65,C0010231,55937.9,53937.25,C0034106,73200.55,75201.2,0,1,0.1,0.1,1
87,DEBIT,1024.29,C0006254,66304.74,65280.450000000004,C0025593,65869.2,66893.48999999999,0,0,0.1,0.1,4
112,PAYMENT,2326.23,C0003143,80474.01,78147.78,C0039016,11355.62,13681.85,0,0,0.1,0.1,0
537,DEBIT,336.6,C0025155,92362.51,92025.90999999999,C0020835,86604.71,86941.31000000001,0,0,0.1,0.1,4
624,PAYMENT,3408.78,C0011795,18463.6,15054.819999999998,C0033331,60466.22,63875.0,0,0,0.1,0.1,0
102,DEBIT,867.97,C0004309,51166.67,50298.7,C0014174,3431.52,4299.49,0,0,0.1,0.1,4
704,DEBIT,46.97,C0022070,76102.09,76055.12,C0016030,51070.16,51117.130000000005,0,0,0.1,0.1,4
94,TRANSFER,5098.91,C0033124,41290.06,36191.149999999994,C0038525,9328.27,14427.18,0,1,0.1,0.1,1
540,PAYMENT,399.21,C0001069,71860.27,71461.06,C0027591,59647.02,60046.229999999996,0,0,0.1,0.1,0
723,CASH_OUT,1002.68,C0033026,69536.11,68533.43000000001,C0009147,27364.57,28367.25,0,1,0.1,0.1,2
249,DEBIT,2541.34,C0007049,43225.89,40684.55,C0001841,34815.72,37357.06,0,0,0.1,0.1,4
284,DEBIT,1802.78,C0005395,71510.79,69708.01,C0006515,93099.58,94902.36,0,0,0.1,0.1,4
280,TRANSFER,14478.289517550566,C0027797,61261.86,0.0,C0001666,42729.27,44723.02,1,1,0.6598703327254664,0.6912277966716773,1
512,DEBIT,2143.12,C0011326,46529.08,44385.96,C0031777,69738.77,71881.89,0,0,0.1,0.1,4
467,CASH_OUT,181.04,C0020575,91636.32,91455.28000000001,C0012080,23428.5,23609.54,0,1,0.1,0.1,2
690,CASH_OUT,510.11,C0006610,15874.28,15364.17,C0004306,74164.79,74674.9,0,1,0.1,0.1,2
254,CASH_IN,1719.03,C0029794,41170.72,39451.69,C0001502,30787.89,32506.92,0,0,0.1,0.1,3
681,CASH_IN,2957.93,C0010633,56325.11,53367.18,C0035694,31643.38,34601.31,0,0,0.1,0.1,3
260,CASH_IN,1607.36,C0019496,10530.44,8923.08,C0028509,41429.4,43036.76,0,0,0.1,0.1,3
594,CASH_IN,5047.06,C0006361,33904.2,28857.139999999996,C0037848,42531.55,47578.61,0,0,0.1,0.1,3
503,PAYMENT,2392.78,C0002516,39189.49,36796.71,C0037610,47699.06,50091.84,0,0,0.1,0.1,0
728,CASH_IN,2951.25,C0037380,51531.77,48580.52,C0033230,22277.25,25228.5,0,0,0.1,0.1,3
353,DEBIT,155.64,C0025938,98494.3,98338.66,C0009105,79689.13,79844.77,0,0,0.1,0.1,4
84,CASH_IN,766.51,C0027937,77767.71,77001.20000000001,C0012636,2194.86,2961.37,0,0,0.1,0.1,3
336,PAYMENT,5205.46,C0029698,82592.51,77387.04999999999,C0009815,92091.46,97296.92000000001,0,0,0.1,0.1,0
670,TRANSFER,2835.73,C0018614,44241.0,41405.27,C0006536,9095.99,11931.72,0,1,0.1,0.1,1
596,CASH_IN,12.93,C0004184,4597.75,4584.82,C0025965,96955.05,96967.98,0,0,0.1,0.1,3
345,PAYMENT,255.99,C0013488,70486.3,70230.31,C0038759,19015.93,19271.920000000002,0,0,0.1,0.1,0
44,CASH_OUT,3414.65,C0005585,74821.92,71407.27,C0011296,22227.88,25642.530000000002,0,1,0.1,0.1,2
513,CASH_OUT,2858.45,C0027185,24384.2,21525.75,C0010403,48733.03,51591.479999999996,0,1,0.1,0.1,2
630,PAYMENT,1836.76,C0011973,65917.16,64080.4,C0019205,56046.76,57883.520000000004,0,0,0.1,0.1,0
527,TRANSFER,3678.95,C0001263,1444.12,0.0,C0034724,42738.51,46417.46,0,1,0.1,0.1,1
442,TRANSFER,2062.31,C0003754,72343.15,70280.84,C0028759,14629.27,16691.58,0,1,0.1,0.1,1
319,CASH_OUT,828.65,C0022279,39752.48,38923.83,C0009106,88072.87,88901.51999999999,0,1,0.1,0.1,2
525,CASH_IN,595.16,C0029273,181.24,0.0,C0032917,39974.0,40569.16,0,0,0.1,0.1,3
565,PAYMENT,285.02,C0000444,80790.95,80505.93,C0008072,97364.05,97649.07,0,0,0.1,0.1,0
276,CASH_OUT,451.41,C0015161,47886.46,47435.049999999996,C0020748,57421.5,57872.91,0,1,0.1,0.1,2
664,PAYMENT,2413.23,C0016552,20595.93,18182.7,C0011133,11897.29,14310.52,0,0,0.1,0.1,0
532,TRANSFER,2199.32,C0018609,96088.45,93889.12999999999,C0000071,13138.12,15337.44,0,1,0.1,0.1,1
610,CASH_OUT,1321.57,C0010609,16888.58,15567.010000000002,C0037357,93339.53,94661.1,0,1,0.1,0.1,2
138,CASH_OUT,4518.14,C0017851,62796.11,58277.97,C0032304,30993.84,35511.98,0,1,0.1,0.1,2
609,TRANSFER,1713.84,C0010023,88643.58,86929.74,C0025531,44934.11,46647.95,0,1,0.1,0.1,1
434,PAYMENT,2189.53,C0025704,44100.38,41910.85,C0014538,6682.35,8871.880000000001,0,0,0.1,0.1,0
296,TRANSFER,83.14,C0032846,11853.29,11770.150000000001,C0003572,61653.01,61736.15,0,1,0.1,0.1,1
444,CASH_IN,203.21,C0003759,94559.56,94356.34999999999,C0002352,3856.95,4060.16,0,0,0.1,0.1,3
123,CASH_IN,646.84,C0038547,7363.91,6717.07,C0031116,27555.04,28201.88,0,0,0.1,0.1,3
233,PAYMENT,4795.49,C0012233,86371.38,81575.89,C0020773,44078.45,48873.939999999995,0,0,0.1,0.1,0
196,CASH_IN,637.01,C0022674,7181.33,6544.32,C0005740,97724.84,98361.84999999999,0,0,0.1,0.1,3
731,CASH_IN,332.77,C0000918,85896.17,85563.4,C0020378,94721.27,95054.04000000001,0,0,0.1,0.1,3
502,DEBIT,2545.37,C0030534,23279.94,20734.57,C0011866,98272.69,100818.06,0,0,0.1,0.1,4
537,CASH_OUT,3266.28,C0039323,67923.03,64656.75,C0011726,93073.72,96340.0,0,1,0.1,0.1,2
671,PAYMENT,684.18,C0030454,9945.32,9261.14,C0035293,24100.74,24784.920000000002,0,0,0.1,0.1,0
285,DEBIT,1265.57,C0037581,59723.04,58457.47,C0010632,43616.87,44882.44,0,0,0.1,0.1,4
26,DEBIT,47.7,C0038155,26542.97,26495.27,C0014456,25549.71,25597.41,0,0,0.1,0.1,4
41,CASH_IN,480.21,C0022872,20896.94,20416.73,C0009754,51757.96,52238.17,0,0,0.1,0.1,3
286,CASH_IN,3114.36,C0024296,21024.05,17909.69,C0038615,72495.53,75609.89,0,0,0.1,0.1,3
41,PAYMENT,1250.49,C0036812,60208.69,58958.200000000004,C0012722,47092.02,48342.509999999995,0,0,0.1,0.1,0
718,CASH_IN,135.36,C0032150,82299.95,82164.59,C0007758,62189.16,62324.520000000004,0,0,0.1,0.1,3
71,CASH_IN,1213.74,C0000357,72664.86,71451.12,C0030759,86312.94,87526.68000000001,0,0,0.1,0.1,3
563,CASH_OUT,655.11,C0036813,23589.57,22934.46,C0011981,38120.25,38775.36,0,1,0.1,0.1,2
322,DEBIT,3390.04,C0004480,39588.11,36198.07,C0018213,99551.81,102941.84999999999,0,0,0.1,0.1,4
687,DEBIT,9231.01,C0010285,91452.66,82221.65000000001,C0038791,15981.46,25212.47,0,1,0.1,0.1,4
210,DEBIT,2710.21,C0014934,21903.6,19193.39,C0034525,79259.82,81970.03000000001,0,0,0.1,0.1,4
171,CASH_IN,5544.9,C0024914,24333.69,18788.79,C0036944,87163.83,92708.73,0,0,0.1,0.1,3
484,CASH_OUT,1027.9530694104687,C0028873,53740.61,0.0,C0023700,98910.12,99032.26999999999,1,1,0.6866499112387489,0.7885361163229956,2
526,CASH_OUT,8257.63,C0009200,43880.66,35623.030000000006,C0024764,26360.88,34618.51,0,1,0.1,0.1,2
229,TRANSFER,3798.98,C0005025,99002.2,95203.22,C0014251,34096.87,37895.850000000006,0,1,0.1,0.1,1
187,CASH_IN,995.87,C0000899,91399.95,90404.08,C0002558,55627.72,56623.590000000004,0,0,0.1,0.1,3
396,PAYMENT,1990.62,C0023200,38526.89,36536.27,C0010140,72197.31,74187.93,0,0,0.1,0.1,0
79,TRANSFER,1093.34,C0010532,76645.24,75551.90000000001,C0020427,95824.37,96917.70999999999,0,1,0.1,0.1,1
448,DEBIT,2193.96,C0012512,99086.15,96892.18999999999,C0029582,62660.22,64854.18,0,0,0.1,0.1,4
672,TRANSFER,4500.48,C0006027,51593.23,47092.75,C0006109,3985.14,8485.619999999999,0,1,0.1,0.1,1
371,DEBIT,1160.65,C0004274,92665.25,91504.6,C0001309,92021.6,93182.25,0,0,0.1,0.1,4
21,PAYMENT,488.7,C0033612,95700.61,95211.91,C0011075,61276.25,61764.95,0,0,0.1,0.1,0
610,DEBIT,2097.08,C0031430,11251.85,9154.77,C0030859,48920.04,51017.12,0,0,0.1,0.1,4
500,CASH_IN,4531.96,C0010039,4249.68,0.0,C0014481,92990.22,97522.18000000001,0,0,0.1,0.1,3
175,PAYMENT,469.36,C0012748,46661.45,46192.09,C0037991,48817.67,49287.03,0,0,0.1,0.1,0
192,CASH_OUT,532.25,C0032308,84469.99,83937.74,C0002548,30755.78,31288.03,0,1,0.1,0.1,2
450,DEBIT,1685.36,C0020700,7271.6,5586.240000000001,C0021092,61920.33,63605.69,0,0,0.1,0.1,4
87,PAYMENT,1247.93,C0039499,89539.24,88291.31000000001,C0008022,14840.68,16088.61,0,0,0.1,0.1,0
249,DEBIT,4309.65,C0010726,75313.32,71003.67000000001,C0010155,74608.58,78918.23,0,0,0.1,0.1,4
155,TRANSFER,1468.4,C0034825,86066.36,84597.96,C0017571,76033.27,77501.67,0,1,0.1,0.1,1
448,CASH_IN,260.35,C0021938,5785.58,5525.23,C0003056,4204.13,4464.4800000000005,0,0,0.1,0.1,3
392,DEBIT,39.78,C0010675,87984.27,87944.49,C0004836,78702.17,78741.95,0,0,0.1,0.1,4
528,CASH_IN,725.79,C0032129,61035.31,60309.52,C0030874,98264.61,98990.4,0,0,0.1,0.1,3
199,CASH_OUT,806.93,C0019734,36417.03,35610.1,C0031442,36764.58,37571.51,0,1,0.1,0.1,2
200,CASH_OUT,1071.12,C0020622,28621.32,27550.2,C0037364,26360.25,27431.37,0,1,0.1,0.1,2
